Title,Price,Previous Close,Change Amount,Change Percent,Last Trading Day,Load Timestamp,Item Type,Path
AAPL,231.59,232.78,-1.19,-0.5112%,15-08-2025,17-08-2025 21:35,Item,sites/Stock_Info/Lists/StockData
IBM,239.72,237.11,2.61,1.1008%,15-08-2025,17-08-2025 21:35,Item,sites/Stock_Info/Lists/StockData
MSFT,520.17,522.48,-2.31,-0.4421%,15-08-2025,17-08-2025 21:35,Item,sites/Stock_Info/Lists/StockData
AMZN,231.03,230.98,0.05,0.0216%,15-08-2025,17-08-2025 21:35,Item,sites/Stock_Info/Lists/StockData
AAPL,231.59,232.78,-1.19,-0.5112%,15-08-2025,17-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.72,237.11,2.61,1.1008%,15-08-2025,17-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
MSFT,520.17,522.48,-2.31,-0.4421%,15-08-2025,17-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.03,230.98,0.05,0.0216%,15-08-2025,17-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
AAPL,231.59,232.78,-1.19,-0.5112%,15-08-2025,17-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.72,237.11,2.61,1.1008%,15-08-2025,17-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
MSFT,520.17,522.48,-2.31,-0.4421%,15-08-2025,17-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.03,230.98,0.05,0.0216%,15-08-2025,17-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
AAPL,231.59,232.78,-1.19,-0.5112%,15-08-2025,18-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.72,237.11,2.61,1.1008%,15-08-2025,18-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
MSFT,520.17,522.48,-2.31,-0.4421%,15-08-2025,18-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.03,230.98,0.05,0.0216%,15-08-2025,18-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
AAPL,231.59,232.78,-1.19,-0.5112%,15-08-2025,18-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.72,237.11,2.61,1.1008%,15-08-2025,18-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
MSFT,520.17,522.48,-2.31,-0.4421%,15-08-2025,18-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.03,230.98,0.05,0.0216%,15-08-2025,18-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
AAPL,231.59,232.78,-1.19,-0.5112%,15-08-2025,18-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.72,237.11,2.61,1.1008%,15-08-2025,18-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
MSFT,520.17,522.48,-2.31,-0.4421%,15-08-2025,18-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.03,230.98,0.05,0.0216%,15-08-2025,18-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
AAPL,231.59,232.78,-1.19,-0.5112%,15-08-2025,18-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.72,237.11,2.61,1.1008%,15-08-2025,18-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,18-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.89,231.59,-0.7,-0.3023%,18-08-2025,18-08-2025 21:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.45,239.72,-0.27,-0.1126%,18-08-2025,18-08-2025 21:30,Item,sites/Stock_Info/Lists/StockData
MSFT,517.1,520.17,-3.07,-0.5902%,18-08-2025,18-08-2025 21:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.49,231.03,0.46,0.1991%,18-08-2025,18-08-2025 21:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.89,231.59,-0.7,-0.3023%,18-08-2025,18-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.45,239.72,-0.27,-0.1126%,18-08-2025,18-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
MSFT,517.1,520.17,-3.07,-0.5902%,18-08-2025,18-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.49,231.03,0.46,0.1991%,18-08-2025,18-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.89,231.59,-0.7,-0.3023%,18-08-2025,18-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.45,239.72,-0.27,-0.1126%,18-08-2025,18-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
MSFT,517.1,520.17,-3.07,-0.5902%,18-08-2025,18-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.49,231.03,0.46,0.1991%,18-08-2025,18-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.89,231.59,-0.7,-0.3023%,18-08-2025,19-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.45,239.72,-0.27,-0.1126%,18-08-2025,19-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
MSFT,517.1,520.17,-3.07,-0.5902%,18-08-2025,19-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.49,231.03,0.46,0.1991%,18-08-2025,19-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.89,231.59,-0.7,-0.3023%,18-08-2025,19-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.45,239.72,-0.27,-0.1126%,18-08-2025,19-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
MSFT,517.1,520.17,-3.07,-0.5902%,18-08-2025,19-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.49,231.03,0.46,0.1991%,18-08-2025,19-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.89,231.59,-0.7,-0.3023%,18-08-2025,19-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.45,239.72,-0.27,-0.1126%,18-08-2025,19-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
MSFT,517.1,520.17,-3.07,-0.5902%,18-08-2025,19-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.49,231.03,0.46,0.1991%,18-08-2025,19-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.89,231.59,-0.7,-0.3023%,18-08-2025,19-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
IBM,239.45,239.72,-0.27,-0.1126%,18-08-2025,19-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
AAPL,211.27,214.05,-2.78,-1.2988%,29-07-2025,29-07-2025 21:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
IBM,262.41,263.21,-0.8,-0.3039%,29-07-2025,29-07-2025 21:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
MSFT,512.57,512.5,0.07,0.0137%,29-07-2025,29-07-2025 21:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.01,232.79,-1.78,-0.7646%,29-07-2025,29-07-2025 21:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
AAPL,211.27,214.05,-2.78,-1.2988%,29-07-2025,29-07-2025 22:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,19-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.56,230.89,-0.33,-0.1429%,19-08-2025,19-08-2025 21:30,Item,sites/Stock_Info/Lists/StockData
IBM,241.28,239.45,1.83,0.7643%,19-08-2025,19-08-2025 21:30,Item,sites/Stock_Info/Lists/StockData
MSFT,509.77,517.1,-7.33,-1.4175%,19-08-2025,19-08-2025 21:30,Item,sites/Stock_Info/Lists/StockData
AMZN,228.01,231.49,-3.48,-1.5033%,19-08-2025,19-08-2025 21:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.56,230.89,-0.33,-0.1429%,19-08-2025,19-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
IBM,262.41,263.21,-0.8,-0.3039%,29-07-2025,29-07-2025 22:30,Item,sites/Stock_Info/Lists/StockData
IBM,241.28,239.45,1.83,0.7643%,19-08-2025,19-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
MSFT,509.77,517.1,-7.33,-1.4175%,19-08-2025,19-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
AMZN,228.01,231.49,-3.48,-1.5033%,19-08-2025,19-08-2025 22:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.56,230.89,-0.33,-0.1429%,19-08-2025,19-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
IBM,241.28,239.45,1.83,0.7643%,19-08-2025,19-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
MSFT,509.77,517.1,-7.33,-1.4175%,19-08-2025,19-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
AMZN,228.01,231.49,-3.48,-1.5033%,19-08-2025,19-08-2025 23:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.56,230.89,-0.33,-0.1429%,19-08-2025,20-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
IBM,241.28,239.45,1.83,0.7643%,19-08-2025,20-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
MSFT,509.77,517.1,-7.33,-1.4175%,19-08-2025,20-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
MSFT,512.57,512.5,0.07,0.0137%,29-07-2025,29-07-2025 22:30,Item,sites/Stock_Info/Lists/StockData
AMZN,228.01,231.49,-3.48,-1.5033%,19-08-2025,20-08-2025 00:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.56,230.89,-0.33,-0.1429%,19-08-2025,20-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
IBM,241.28,239.45,1.83,0.7643%,19-08-2025,20-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
MSFT,509.77,517.1,-7.33,-1.4175%,19-08-2025,20-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
AMZN,228.01,231.49,-3.48,-1.5033%,19-08-2025,20-08-2025 01:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.56,230.89,-0.33,-0.1429%,19-08-2025,20-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
IBM,241.28,239.45,1.83,0.7643%,19-08-2025,20-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
MSFT,509.77,517.1,-7.33,-1.4175%,19-08-2025,20-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
AMZN,228.01,231.49,-3.48,-1.5033%,19-08-2025,20-08-2025 02:30,Item,sites/Stock_Info/Lists/StockData
AAPL,230.56,230.89,-0.33,-0.1429%,19-08-2025,20-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.01,232.79,-1.78,-0.7646%,29-07-2025,29-07-2025 22:30,Item,sites/Stock_Info/Lists/StockData
IBM,241.28,239.45,1.83,0.7643%,19-08-2025,20-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 03:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 04:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
AAPL,211.27,214.05,-2.78,-1.2988%,29-07-2025,29-07-2025 23:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 05:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 06:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 07:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
IBM,262.41,263.21,-0.8,-0.3039%,29-07-2025,29-07-2025 23:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 08:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 09:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
MSFT,512.57,512.5,0.07,0.0137%,29-07-2025,29-07-2025 23:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 10:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 11:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 12:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
AMZN,231.01,232.79,-1.78,-0.7646%,29-07-2025,29-07-2025 23:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 13:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 14:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
AAPL,211.27,214.05,-2.78,-1.2988%,29-07-2025,30-07-2025 00:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 15:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 16:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 17:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
IBM,262.41,263.21,-0.8,-0.3039%,29-07-2025,30-07-2025 00:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 18:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 19:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
MSFT,512.57,512.5,0.07,0.0137%,29-07-2025,30-07-2025 00:30,Item,sites/Stock_Info/Lists/StockData
,,,,,,20-08-2025 20:30,Item,sites/Stock_Info/Lists/StockData
AAPL,226.01,230.56,-4.55,-1.9735%,20-08-2025,20-08-2025 21:30,Item,sites/Stock_Info/Lists/StockData
